flight,orig_index,time,GPS_TOW,navalt,alt,ax,ay,az,ias,h,navvn,navve,navvd,vn,ve,vd,p,q,r,label
104,14724,294.480011,580644,325.0103964,325.2817383,0.8030266166,-0.1342937052,-10.83105278,16.24757195,84.86897278,14.44781685,3.404823542,1.560462117,14.57979679,-0.85467875,1.463003635,-0.04766983911,0.1334145218,0.2433302253,0
104,14725,294.5,580644,324.9791871,325.2817383,0.7703459859,-0.101613082,-11.12517834,16.18020058,83.11506653,14.43520832,3.496233225,1.560082078,14.57979679,-0.85467875,1.463003635,-0.04068852216,0.1316691935,0.2485662252,0
104,14726,294.519989,580644,324.9479855,325.2817383,0.7703459859,-0.1342937052,-11.12517834,16.47534943,86.7693634,14.42054558,3.590426445,1.554713845,14.57979679,-0.85467875,1.463003635,-0.02672589011,0.125560537,0.2459482253,0
104,14727,294.5400085,580645,325.0151743,324.3175354,0.9345654249,-0.133940801,-11.16077137,16.32254028,70.11624146,14.26517963,4.125197411,1.297704101,14.23647499,4.19623518,1.236757994,-0.02318214253,0.1163641363,0.2458925545,0
104,14728,294.5599976,580645,324.9892202,324.3175354,0.7711623311,-0.03589893878,-11.09541035,16.16828346,76.54058838,14.25202751,4.220192909,1.291537762,14.23647499,4.19623518,1.236757994,-0.01358283125,0.1172368005,0.2424018979,0
104,14729,294.5799866,580645,324.9633895,324.3175354,0.8692042232,-0.1012601778,-10.8339653,16.26733398,72.01393127,14.23512363,4.315760136,1.287660956,14.23647499,4.19623518,1.236757994,-0.0205641482,0.1093828157,0.2485105395,0
104,14730,294.6000061,580645,324.9376362,324.3175354,0.7058011293,-0.1012601778,-10.67056179,15.96430874,83.11506653,14.22055626,4.408240318,1.287748456,14.23647499,4.19623518,1.236757994,-0.03016345948,0.1093828157,0.2424018979,0
104,14731,294.6199951,580645,324.9118813,324.3175354,0.7058011293,-0.1012601778,-10.60520077,16.29101753,75.51826477,14.20281219,4.498695374,1.29102385,14.23647499,4.19623518,1.236757994,-0.0580887273,0.1120008081,0.2389112264,0
104,14732,294.6400146,580645,324.8860608,324.3175354,0.7711623311,-0.1012601778,-10.40911674,16.06462097,81.21534729,14.18482113,4.588478088,1.295452714,14.23647499,4.19623518,1.236757994,-0.06768804044,0.1137461364,0.2380385697,0
104,14733,294.6600037,580645,324.8601517,324.3175354,0.8038429618,-0.1012601778,-10.47447777,16.18020058,83.11506653,14.16827393,4.676633835,1.303221345,14.23647499,4.19623518,1.236757994,-0.06070671976,0.1242181137,0.2415292263,0
104,14734,294.6799927,580645,324.8340873,324.3175354,0.6731204987,-0.03589893878,-10.50715828,16.37755966,81.21534729,14.15173244,4.765201092,1.309683681,14.23647499,4.19623518,1.236757994,-0.04848941416,0.1277087778,0.2415292263,0
104,14735,294.7000122,580645,324.8078936,324.3175354,0.7384817004,-0.003218320664,-10.31107521,16.26338387,72.01393127,14.13186455,4.854437351,1.31626904,14.23647499,4.19623518,1.236757994,-0.03976276889,0.1303267628,0.239783898,0
104,14736,294.7200012,580645,324.7815683,324.3175354,0.7711623311,-0.03589893878,-10.40911674,16.15237808,73.61993408,14.11329651,4.942681789,1.326501966,14.23647499,4.19623518,1.236757994,-0.05110741034,0.1320720911,0.2362932414,0
104,14737,294.7399902,580645,324.7550382,324.3175354,0.7711623311,-0.03589893878,-10.2783947,16.09658813,86.7693634,14.0946312,5.031115055,1.33460772,14.23647499,4.19623518,1.236757994,-0.05285273865,0.1303267628,0.2310572565,0
104,14738,294.7600098,580645,324.7283461,324.3175354,0.7058011293,0.02946230024,-10.04963017,16.00852394,79.31597137,14.075881,5.118249893,1.345004916,14.23647499,4.19623518,1.236757994,-0.05721606314,0.1242181137,0.2328025848,0
104,14739,294.7799988,580645,324.701446,324.3175354,0.7711623311,-0.03589893878,-9.984269142,16.012537,79.31597137,14.05590916,5.204152584,1.360123396,14.23647499,4.19623518,1.236757994,-0.04761675,0.1285814345,0.2301845849,0
104,14740,294.7999878,580645,324.6742435,324.3175354,0.6731204987,-0.03589893878,-9.984269142,16.18020058,72.01393127,14.03718185,5.288417816,1.375678897,14.23647499,4.19623518,1.236757994,-0.05285273865,0.1399260759,0.2266939282,0
104,14741,294.8200073,580645,324.6467299,324.3175354,0.6731204987,0.02946230024,-10.21303272,16.06861877,75.51826477,14.01607323,5.372025013,1.391348124,14.23647499,4.19623518,1.236757994,-0.06245205179,0.1425440758,0.219712615,0
104,14742,294.8399963,580645,324.618903,324.3175354,0.7058011293,-0.06857956201,-10.24571419,16.38148117,81.21534729,13.99341488,5.458391666,1.403423429,14.23647499,4.19623518,1.236757994,-0.06419737637,0.1477800608,0.2136039585,0
104,14743,294.8599854,580645,324.5908345,324.3175354,0.7711623311,-0.03589893878,-10.57252026,16.09259605,83.11506653,13.97109413,5.543150902,1.413938284,14.23647499,4.19623518,1.236757994,-0.06594271213,0.1469073892,0.207495302,0
104,14744,294.8800049,580645,324.5625557,324.3175354,0.7058011293,-0.06857956201,-10.57252026,16.23966026,72.74390411,13.9481926,5.631121159,1.418681383,14.23647499,4.19623518,1.236757994,-0.0537254028,0.1460347325,0.2057499737,0
104,14745,294.8999939,580645,324.5341821,324.3175354,0.8692042232,-0.003218320664,-10.67056179,15.98040104,77.41694641,13.92359066,5.717862606,1.423171997,14.23647499,4.19623518,1.236757994,-0.04325342923,0.1320720911,0.2170946151,0
104,14746,294.9200134,580645,324.5057187,324.3175354,0.8365235925,-0.1012601778,-10.63788128,16.012537,75.51826477,13.9009552,5.807081699,1.426128149,14.23647499,4.19623518,1.236757994,-0.02492747083,0.119854793,0.2136039585,0
104,14747,294.9400024,580645,324.4771961,324.3175354,0.8038429618,-0.1012601778,-10.47447777,16.012537,77.41694641,13.87767506,5.893921852,1.428845048,14.23647499,4.19623518,1.236757994,-0.02318214253,0.1085101515,0.2170946151,0
104,14748,294.9599915,580645,324.4486192,324.3175354,0.8365235925,-0.133940801,-10.53983974,16.09658813,84.86897278,13.85390377,5.979151249,1.434548855,14.23647499,4.19623518,1.236757994,-0.02143681236,0.1024015024,0.2153492868,0
104,14749,294.980011,580645,324.4199282,324.3175354,0.7058011293,-0.133940801,-10.50715828,16.04060364,75.51826477,13.83021736,6.064368248,1.438736677,14.23647499,4.19623518,1.236757994,-0.03103612363,0.09803817421,0.2136039585,0
104,14750,295,580645,324.3911535,324.3175354,0.7058011293,-0.1666214168,-10.47447777,16.26338387,79.31597137,13.80374718,6.148493767,1.443734765,14.23647499,4.19623518,1.236757994,-0.02754546516,0.09367485344,0.219712615,0
104,14751,295.019989,580645,324.3622788,324.3175354,0.8365235925,-0.133940801,-10.40911674,16.04060364,81.21534729,13.77717304,6.231628418,1.449020743,14.23647499,4.19623518,1.236757994,-0.01358283125,0.1024015024,0.2170946151,0
104,14752,295.0400085,580645,324.3332984,324.3175354,0.7384817004,-0.1012601778,-10.47447777,16.06861877,81.21534729,13.75285435,6.315421104,1.455526352,14.23647499,4.19623518,1.236757994,0.009979113936,0.1041468307,0.2240759283,0
104,14753,295.0599976,580645,324.3041878,324.3175354,0.7711623311,-0.1012601778,-10.34375572,15.97637939,77.41694641,13.72585201,6.399640083,1.461317062,14.23647499,4.19623518,1.236757994,0.02045108937,0.1032741666,0.2249485999,0
104,14754,295.0799866,580645,324.2749615,324.3175354,0.8692042232,-0.03589893878,-10.57252026,15.95222855,77.41694641,13.69955826,6.483014107,1.469456911,14.23647499,4.19623518,1.236757994,0.02394174784,0.1041468307,0.2266939282,0
104,14755,295.1000061,580645,324.2455724,324.3175354,0.8692042232,-0.133940801,-10.37643623,16.14839935,75.51826477,13.67345715,6.569916248,1.473953843,14.23647499,4.19623518,1.236757994,0.01608776674,0.09978350252,0.2275665849,0
104,14756,295.1199951,580645,324.2160933,324.3175354,0.8692042232,-0.06857956201,-10.47447777,16.04060364,79.31597137,13.64815903,6.653625488,1.48120904,14.23647499,4.19623518,1.236757994,0.01346977241,0.1076374874,0.2223306,0
104,14757,295.1400146,580645,324.1864691,324.3175354,0.8038429618,-0.1012601778,-10.47447777,16.09658813,77.41694641,13.6217165,6.739251137,1.487334013,14.23647499,4.19623518,1.236757994,0.002997796983,0.111128144,0.2232032716,0
104,14758,295.1600037,580645,324.1567224,324.3175354,0.7058011293,-0.133940801,-10.50715828,16.29101753,77.41694641,13.59373569,6.823895931,1.493349075,14.23647499,4.19623518,1.236757994,-0.006601513829,0.1128734723,0.2240759283,0
104,14759,295.1799927,580645,324.1268554,324.3175354,0.9345654249,-0.06857956201,-10.63788128,15.98040104,79.31597137,13.56346703,6.907552242,1.498704791,14.23647499,4.19623518,1.236757994,-0.007474178448,0.1085101515,0.2205852717,0
104,14760,295.2000122,580645,324.0968814,324.3175354,0.8038429618,-0.06857956201,-10.67056179,16.20401192,83.11506653,13.53617287,6.994714737,1.501917839,14.23647499,4.19623518,1.236757994,-0.008346843533,0.1006561667,0.2223306,0
104,14761,295.2200012,580645,324.066843,324.3175354,0.8038429618,-0.133940801,-10.57252026,16.06861877,74.64207458,13.505826,7.081190109,1.504792213,14.23647499,4.19623518,1.236757994,-0.01009217277,0.1041468307,0.219712615,0
104,14762,295.2399902,580645,324.0367471,324.3175354,0.9018848538,-0.06857956201,-10.67056179,15.91997051,74.64207458,13.47583294,7.165687561,1.508881092,14.23647499,4.19623518,1.236757994,-0.01183750201,0.09891083837,0.2223306,0
104,14763,295.2600098,580645,324.0065695,324.3175354,0.7711623311,-0.1993020475,-10.63788128,15.97637939,81.21534729,13.44648457,7.252614975,1.511630893,14.23647499,4.19623518,1.236757994,-0.003983519971,0.1032741666,0.2214579433,0
104,14764,295.2799988,580645,323.9763369,324.3175354,0.8365235925,-0.1012601778,-10.57252026,15.89573383,75.51826477,13.41513538,7.336057186,1.514070272,14.23647499,4.19623518,1.236757994,0.002125132363,0.09803817421,0.2205852717,0
104,14765,295.2999878,580645,323.9460555,324.3175354,0.9345654249,-0.06857956201,-10.7032423,16.012537,77.41694641,13.38434219,7.421041965,1.518452644,14.23647499,4.19623518,1.236757994,-0.003110855352,0.09716551006,0.2179672867,0
104,14766,295.3200073,580645,323.9156865,324.3175354,0.8365235925,-0.1012601778,-10.73592281,16.09259605,79.31597137,13.35420132,7.508211613,1.520650387,14.23647499,4.19623518,1.236757994,-0.01271016616,0.09018419683,0.2249485999,0
104,14767,295.3399963,580645,323.8852734,324.3175354,0.7711623311,-0.1012601778,-10.50715828,15.92400646,73.61993408,13.32186127,7.594308853,1.522175431,14.23647499,4.19623518,1.236757994,-0.01969148405,0.08756619692,0.2266939282,0
104,14768,295.3599854,580645,323.8548299,324.3175354,0.8038429618,-0.133940801,-10.34375572,16.0365963,79.31597137,13.28898239,7.678091526,1.52792573,14.23647499,4.19623518,1.236757994,-0.02318214253,0.08582086861,0.2249485999,0
104,14769,295.3800049,580645,323.8242714,324.3175354,0.7711623311,-0.1666214168,-10.11499119,15.89169121,77.41694641,13.25731373,7.760183334,1.536266923,14.23647499,4.19623518,1.236757994,-0.01183750201,0.08494820446,0.2275665849,0
104,14770,295.3999939,580645,323.7935461,324.3175354,0.7711623311,-0.133940801,-9.984269142,15.83498001,75.51826477,13.22597027,7.839612007,1.548474073,14.23647499,4.19623518,1.236757994,-0.01881881803,0.08494820446,0.2310572565,0
104,14771,295.4200134,580645,323.7625766,324.3175354,0.7384817004,-0.133940801,-9.886226654,15.97637939,81.21534729,13.19472027,7.918515205,1.563323498,14.23647499,4.19623518,1.236757994,-0.03016345948,0.09105686098,0.2354205698,0
104,14772,295.4400024,580645,323.7313101,324.3175354,0.7058011293,-0.1666214168,-9.853546143,15.91997051,72.01393127,13.16301823,7.996317863,1.579987168,14.23647499,4.19623518,1.236757994,-0.04063543305,0.1050194949,0.2328025848,0
104,14773,295.4599915,580645,323.6997104,324.3175354,0.640439868,-0.133940801,-9.853546143,16.12052155,79.31597137,13.13075924,8.072910309,1.596990108,14.23647499,4.19623518,1.236757994,-0.0537254028,0.1163641363,0.2293119282,0
104,14774,295.480011,580645,323.6677706,324.3175354,0.7058011293,-0.1993020475,-9.886226654,16.14839935,73.61993408,13.09674931,8.149328232,1.614351869,14.23647499,4.19623518,1.236757994,-0.05721606314,0.1224727854,0.2336752415,0
104,14775,295.5,580645,323.6354835,324.3175354,0.6731204987,-0.133940801,-10.04963017,15.86336136,68.21890259,13.06383133,8.225107193,1.630398035,14.23647499,4.19623518,1.236757994,-0.06768804044,0.1285814345,0.2354205698,0
104,14776,295.519989,580645,323.6028756,324.3175354,0.8038429618,-0.1012601778,-10.24571419,16.04060364,75.51826477,13.02872467,8.302631378,1.644074678,14.23647499,4.19623518,1.236757994,-0.0598340556,0.1285814345,0.2310572565,0
104,14777,295.5400085,580646,323.6487151,323.2078857,0.7379591465,-0.166962862,-10.41001225,15.91997051,72.01393127,13.07563496,8.271162987,1.461529613,13.08152962,8.242696762,1.422236323,-0.05986161157,0.1213663369,0.2425437719,0
104,14778,295.5599976,580646,323.6194845,323.2078857,0.8686816096,-0.1342822313,-10.50805473,15.77399158,79.31597137,13.03961182,8.350003242,1.467907429,13.08152962,8.242696762,1.422236323,-0.04502631351,0.1117670238,0.2451617569,0
104,14779,295.5799866,580646,323.5901263,323.2078857,0.7706397772,-0.1016016155,-10.63877678,15.90785694,79.31597137,13.0048666,8.430836678,1.472522259,13.08152962,8.242696762,1.422236323,-0.04502631351,0.0995497182,0.2451617569,0
104,14780,295.6000061,580646,323.5606759,323.2078857,0.7379591465,-0.1342822313,-10.60609627,15.86336136,75.51826477,12.9670887,8.512077332,1.475184441,13.08152962,8.242696762,1.422236323,-0.04066298902,0.101295054,0.252143085,0
104,14781,295.6199951,580646,323.5311722,323.2078857,0.8686816096,-0.1016016155,-10.70413876,15.79434776,73.61993408,12.92877007,8.592004776,1.47816658,13.08152962,8.242696762,1.422236323,-0.03193634376,0.1004223824,0.2530157566,0
104,14782,295.6400146,580646,323.5016089,323.2078857,0.8686816096,-0.1342822313,-10.57341576,15.97637939,77.41694641,12.89173889,8.674039841,1.479417682,13.08152962,8.242696762,1.422236323,-0.03019101359,0.1021677181,0.2495250851,0
104,14783,295.6600037,580646,323.4720205,323.2078857,1.032084703,0.02912086435,-10.70413876,15.85525703,77.41694641,12.85523033,8.754396439,1.482726455,13.08152962,8.242696762,1.422236323,-0.03193634376,0.1004223824,0.2503977418,0
104,14784,295.6799927,580646,323.442366,323.2078857,0.9013622403,-0.1342822313,-10.67145729,15.85120392,79.31597137,12.81943226,8.83960247,1.484799862,13.08152962,8.242696762,1.422236323,-0.03891766071,0.09605906159,0.2477797568,0
104,14785,295.7000122,580646,323.41267,323.2078857,0.8686816096,-0.166962862,-10.50805473,15.8024826,81.21534729,12.78227997,8.920526505,1.486258507,13.08152962,8.242696762,1.422236323,-0.03891766071,0.09256840497,0.2512704134,0
104,14786,295.7200012,580646,323.3829448,323.2078857,0.9667235017,-0.06892099231,-10.73681927,15.58546925,73.61993408,12.74529076,8.999245644,1.490404129,13.08152962,8.242696762,1.422236323,-0.03193634376,0.09693172574,0.2538883984,0
104,14787,295.7399902,580646,323.3531367,323.2078857,0.8360010386,-0.06892099231,-10.44269371,15.83498001,77.41694641,12.70781898,9.081839561,1.491078377,13.08152962,8.242696762,1.422236323,-0.02495502681,0.09867705405,0.2503977418,0
104,14788,295.7600098,580646,323.3233152,323.2078857,0.9667235017,-0.06892099231,-10.54073524,15.72911644,77.41694641,12.66918945,9.160991669,1.497242451,13.08152962,8.242696762,1.422236323,-0.02233703248,0.1004223824,0.2538883984,0
104,14789,295.7799988,580646,323.2933703,323.2078857,0.8686816096,-0.1016016155,-10.67145729,15.70458412,77.41694641,12.63200378,9.241834641,1.501428366,13.08152962,8.242696762,1.422236323,-0.02059170231,0.1056583747,0.2495250851,0
104,14790,295.7999878,580646,323.2633418,323.2078857,0.9667235017,-0.06892099231,-10.67145729,15.85120392,75.51826477,12.59228039,9.321961403,1.503132463,13.08152962,8.242696762,1.422236323,-0.01011972781,0.1143850163,0.2512704134,0
104,14791,295.8200073,580646,323.2332791,323.2078857,0.934042871,-0.1016016155,-10.8348608,15.85525703,77.41694641,12.55362606,9.403345108,1.504963875,13.08152962,8.242696762,1.422236323,-0.01011972781,0.1082763672,0.2486524284,0
104,14792,295.8399963,580646,323.2031798,323.2078857,0.8686816096,-0.06892099231,-10.70413876,15.64308643,77.41694641,12.51333714,9.484841347,1.503643394,13.08152962,8.242696762,1.422236323,-0.004011075478,0.1065310389,0.2495250851,0
104,14793,295.8599854,580646,323.173107,323.2078857,1.032084703,-0.03624037653,-10.80218029,15.8795557,79.31597137,12.47190666,9.565181732,1.505079508,13.08152962,8.242696762,1.422236323,-0.003138410626,0.1091490313,0.2442891002,0
104,14794,295.8800049,580646,323.1430054,323.2078857,0.9013622403,-0.03624037653,-10.73681927,15.64308643,77.41694641,12.4321003,9.64814949,1.50480628,13.08152962,8.242696762,1.422236323,0.003842906328,0.1100216955,0.2416711003,0
104,14795,295.8999939,580646,323.1129092,323.2078857,0.9013622403,-0.06892099231,-10.54073524,15.58134556,75.51826477,12.38991928,9.729255676,1.505945683,13.08152962,8.242696762,1.422236323,0.006460900418,0.1091490313,0.2364351153,0
104,14796,295.9200134,580646,323.0827903,323.2078857,0.9013622403,-0.06892099231,-10.60609627,15.67181587,79.31597137,12.34862041,9.808377266,1.510382175,13.08152962,8.242696762,1.422236323,0.009078893811,0.1091490313,0.2381804436,0
104,14797,295.9400024,580646,323.0525827,323.2078857,0.9994041324,-0.003559755161,-10.47537422,15.64308643,79.31597137,12.30651093,9.887818336,1.51368928,13.08152962,8.242696762,1.422236323,0.009951558895,0.112639688,0.2390531152,0
104,14798,295.9599915,580646,323.0223089,323.2078857,0.9667235017,-0.03624037653,-10.60609627,15.90785694,77.41694641,12.26580048,9.968289375,1.519811869,13.08152962,8.242696762,1.422236323,0.01169688813,0.1117670238,0.2381804436,0
104,14799,295.980011,580646,322.9919127,323.2078857,0.9013622403,0.02912086435,-10.60609627,15.93610764,75.51826477,12.2236042,10.04867458,1.523406148,13.08152962,8.242696762,1.422236323,0.01431488153,0.1117670238,0.2407984436,0
104,14800,296,580646,322.9614445,323.2078857,0.9013622403,-0.03624037653,-10.47537422,15.81873989,79.31597137,12.17924404,10.12931442,1.527721286,13.08152962,8.242696762,1.422236323,0.007333565038,0.1178756803,0.2381804436,0
104,14801,296.019989,580646,322.9308901,323.2078857,0.8360010386,-0.06892099231,-10.57341576,15.8795557,84.86897278,12.13571262,10.20793533,1.533888936,13.08152962,8.242696762,1.422236323,-0.009247062728,0.1239843294,0.2355624586,0
104,14802,296.0400085,580646,322.9002123,323.2078857,0.9013622403,-0.03624037653,-10.50805473,15.70458412,75.51826477,12.09031868,10.28586578,1.53816247,13.08152962,8.242696762,1.422236323,-0.004883740097,0.112639688,0.2285811305,0
104,14803,296.0599976,580646,322.8694491,323.2078857,0.9667235017,-0.03624037653,-10.54073524,15.58134556,75.51826477,12.04564762,10.36433601,1.543811917,13.08152962,8.242696762,1.422236323,-0.01535571553,0.112639688,0.2294538021,0
104,14804,296.0799866,580646,322.8385729,323.2078857,0.8360010386,-0.1016016155,-10.54073524,15.90785694,75.51826477,12.00145435,10.44352818,1.548799396,13.08152962,8.242696762,1.422236323,-0.01971903816,0.1143850163,0.2259631455,0
104,14805,296.1000061,580646,322.8075969,323.2078857,1.032084703,-0.06892099231,-10.73681927,15.77806473,75.51826477,11.95523167,10.52008915,1.553432941,13.08152962,8.242696762,1.422236323,-0.02408236079,0.1135123521,0.2277084738,0
104,14806,296.1199951,580646,322.7765282,323.2078857,0.7706397772,-0.06892099231,-11.06362534,15.79434776,74.64207458,11.91045094,10.60030079,1.554519773,13.08152962,8.242696762,1.422236323,-0.01797370985,0.1170030162,0.2224724889,0
104,14807,296.1400146,580646,322.7454378,323.2078857,0.7706397772,-0.1342822313,-10.76949978,16.09658813,81.21534729,11.85896015,10.67955399,1.550128818,13.08152962,8.242696762,1.422236323,-0.02408236079,0.116130352,0.2207271606,0
104,14808,296.1600037,580646,322.7144352,323.2078857,0.8686816096,-0.03624037653,-10.67145729,15.93610764,79.31597137,11.8093853,10.75561714,1.550464153,13.08152962,8.242696762,1.422236323,-0.02670035511,0.116130352,0.2224724889,0
104,14809,296.1799927,580646,322.683426,323.2078857,0.7379591465,-0.06892099231,-10.54073524,15.89169121,75.51826477,11.76070309,10.833354,1.553246498,13.08152962,8.242696762,1.422236323,-0.01710104384,0.1091490313,0.2224724889,0
104,14810,296.2000122,580646,322.652361,323.2078857,0.8033204079,-0.1016016155,-10.37733173,15.85120392,75.51826477,11.71054173,10.9080143,1.55828774,13.08152962,8.242696762,1.422236323,-0.01622837968,0.1108943596,0.2259631455,0
104,14811,296.2200012,580646,322.6211953,323.2078857,0.7379591465,-0.166962862,-10.44269371,15.74544907,73.61993408,11.66237259,10.98161507,1.565886497,13.08152962,8.242696762,1.422236323,-0.03979032487,0.1170030162,0.2259631455,0
104,14812,296.2399902,580646,322.5898775,323.2078857,0.7379591465,-0.06892099231,-10.18124866,15.76176548,79.31597137,11.61297703,11.05365944,1.57185483,13.08152962,8.242696762,1.422236323,-0.08167822659,0.1178756803,0.2250904739,0
104,14813,296.2600098,580646,322.5584404,323.2078857,0.934042871,-0.03624037653,-10.01784515,15.83498001,75.51826477,11.56386757,11.12521267,1.583334327,13.08152962,8.242696762,1.422236323,-0.1192028075,0.1152576879,0.2224724889,0
104,14814,296.2799988,580646,322.5267738,323.2078857,0.7052785158,-0.03624037653,-10.08320618,15.70458412,75.51826477,11.51837254,11.19801807,1.597619772,13.08152962,8.242696762,1.422236323,-0.1288021207,0.1152576879,0.2224724889,0
104,14815,296.2999878,580646,322.4948214,323.2078857,0.8360010386,0.02912086435,-9.887123108,15.90785694,77.41694641,11.46855927,11.26804733,1.610917687,13.08152962,8.242696762,1.422236323,-0.1209481359,0.1213663369,0.2224724889,0
104,14816,296.3200073,580646,322.462603,323.2078857,0.7379591465,-0.1342822313,-10.2792902,15.75768852,77.41694641,11.42125988,11.33877468,1.627914667,13.08152962,8.242696762,1.422236323,-0.1235661283,0.1353289634,0.2215998173,0
104,14817,296.3399963,580646,322.4300447,323.2078857,0.8033204079,-0.166962862,-10.54073524,15.81061268,68.21890259,11.3714056,11.40770054,1.636433482,13.08152962,8.242696762,1.422236323,-0.09215020388,0.1431829482,0.2154911608,0
104,14818,296.3599854,580646,322.397316,323.2078857,0.9994041324,-0.1016016155,-10.67145729,16.05261612,77.41694641,11.32109833,11.47782993,1.639676571,13.08152962,8.242696762,1.422236323,-0.06946092099,0.1370743066,0.2128731757,0
104,14819,296.3800049,580646,322.3645225,323.2078857,0.9013622403,-0.1016016155,-10.76949978,15.77399158,73.61993408,11.27213764,11.55145931,1.640669107,13.08152962,8.242696762,1.422236323,-0.03193634376,0.1266023219,0.2102551758,0
104,14820,296.3999939,580646,322.3317091,323.2078857,0.934042871,-0.1016016155,-10.67145729,15.85120392,75.51826477,11.22063065,11.62401199,1.639959097,13.08152962,8.242696762,1.422236323,-0.02670035511,0.1135123521,0.2128731757,0
104,14821,296.4200134,580646,322.29891,323.2078857,1.032084703,-0.2323240936,-10.76949978,15.97637939,83.11506653,11.16984653,11.69603062,1.640945911,13.08152962,8.242696762,1.422236323,-0.02670035511,0.1091490313,0.2181091607,0
104,14822,296.4400024,580646,322.266091,323.2078857,0.6725979447,-0.166962862,-10.67145729,15.67591572,77.41694641,11.12099266,11.76755905,1.638889074,13.08152962,8.242696762,1.422236323,-0.03979032487,0.0995497182,0.2207271606,0
104,14823,296.4599915,580646,322.2333133,323.2078857,0.934042871,-0.06892099231,-9.952484131,15.91997051,73.61993408,11.06603146,11.8348465,1.639731526,13.08152962,8.242696762,1.422236323,-0.04764430597,0.08907774836,0.2215998173,0
104,14824,296.480011,580646,322.2005186,323.2078857,0.7706397772,-0.1016016155,-9.887123108,16.02457047,77.41694641,11.01843166,11.90232658,1.653933644,13.08152962,8.242696762,1.422236323,-0.02931834944,0.08995041251,0.2181091607,0
104,14825,296.5,580646,322.1674399,323.2078857,0.7379591465,-0.1016016155,-9.854442596,15.92400646,75.51826477,10.96880436,11.96666145,1.669266462,13.08152962,8.242696762,1.422236323,-0.03280900791,0.112639688,0.2224724889,0
104,14826,296.519989,580646,322.1340546,323.2078857,0.9667235017,-0.03624037653,-10.50805473,15.98844051,75.51826477,10.91862011,12.03016472,1.685227633,13.08152962,8.242696762,1.422236323,0.03874948993,0.1187483445,0.2250904739,0
104,14827,296.5400085,580647,322.0795156,321.8924561,0.7705540657,-0.03625020012,-11.19433403,15.83498001,79.31597137,10.88534927,12.09866142,1.688062787,10.87940311,12.08534622,1.686752439,0.08063690364,0.128338784,0.2207507938,0
104,14828,296.5599976,580647,322.0457543,321.8924561,0.9993183613,-0.03625020012,-11.22701454,15.70458412,73.61993408,10.82553959,12.17055702,1.680340171,10.87940311,12.08534622,1.686752439,0.06056562066,0.1248481274,0.2259867787,0
104,14829,296.5799866,580647,322.0121475,321.8924561,0.8359152675,-0.1669726819,-11.29237556,15.98040104,81.21534729,10.76835918,12.24548435,1.671840787,10.87940311,12.08534622,1.686752439,0.03613100946,0.1135034859,0.2198781222,0
104,14830,296.6000061,580647,321.9787107,321.8924561,0.8032346368,-0.1342920512,-10.86752796,15.79027843,77.41694641,10.70903111,12.31674194,1.661480069,10.87940311,12.08534622,1.686752439,0.02914969251,0.1004135162,0.2198781222,0
104,14831,296.6199951,580647,321.9454811,321.8924561,0.9666377902,-0.03625020012,-10.67144394,15.97637939,72.01393127,10.65111923,12.38555145,1.659220457,10.87940311,12.08534622,1.686752439,0.02914969251,0.0960501954,0.2216234505,0
104,14832,296.6400146,580647,321.9122967,321.8924561,0.737873435,-0.06893081963,-10.73680496,16.02056122,75.51826477,10.59546375,12.45665169,1.661146641,10.87940311,12.08534622,1.686752439,0.02827702835,0.09255953878,0.2259867787,0
104,14833,296.6600037,580647,321.8790738,321.8924561,0.8685958982,-0.03625020012,-10.93288898,15.98040104,73.61993408,10.53582573,12.52459145,1.662084103,10.87940311,12.08534622,1.686752439,0.0274043642,0.09866818786,0.2268594354,0
104,14834,296.6799927,580647,321.8458321,321.8924561,0.9339571595,-0.06893081963,-10.9655695,16.08061218,75.51826477,10.4760704,12.59566212,1.659638643,10.87940311,12.08534622,1.686752439,0.0274043642,0.09954085201,0.2294774354,0
104,14835,296.7000122,580647,321.8126393,321.8924561,0.9012765288,-0.03625020012,-10.86752796,15.83498001,79.31597137,10.41700172,12.66717625,1.656306863,10.87940311,12.08534622,1.686752439,0.0274043642,0.1056495085,0.2286047637,0
104,14836,296.7200012,580647,321.7795132,321.8924561,0.9012765288,-0.003569578286,-10.67144394,15.67591572,77.41694641,10.35728264,12.73805714,1.655162454,10.87940311,12.08534622,1.686752439,0.02216837555,0.09692285955,0.2268594354,0
104,14837,296.7399902,580647,321.7464099,321.8924561,0.9666377902,-0.003569578286,-10.73680496,15.8390379,75.51826477,10.2980566,12.80817509,1.657915831,10.87940311,12.08534622,1.686752439,-0.02059219033,0.09866818786,0.2233687788,0
104,14838,296.7600098,580647,321.7132516,321.8924561,0.8685958982,-0.1996532977,-10.70412445,15.81873989,77.41694641,10.23893356,12.87937546,1.659464598,10.87940311,12.08534622,1.686752439,-0.07469739765,0.1012861803,0.2190054506,0
104,14839,296.7799988,580647,321.6800623,321.8924561,0.9666377902,-0.1669726819,-10.76948547,15.86741161,74.64207458,10.18052959,12.94609833,1.660076261,10.87940311,12.08534622,1.686752439,-0.1139673069,0.09343220294,0.215514794,0
104,14840,296.7999878,580647,321.6468608,321.8924561,0.8685958982,-0.1669726819,-10.60608292,16.10855865,75.51826477,10.12256241,13.01449966,1.659534812,10.87940311,12.08534622,1.686752439,-0.1261846125,0.0960501954,0.2216234505,0
